value,lead_time,init_time,target_variable,metric,case_id_number,event_type
0.975128173828125,0 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.412994384765625,0 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.03466796875,0 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.26885986328125,0 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.293731689453125,1 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.1873779296875,1 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.234375,1 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.200653076171875,1 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.281890869140625,2 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.2532958984375,2 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.203948974609375,2 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.550567626953125,2 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.71875,3 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.284149169921875,3 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.14251708984375,3 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.87646484375,3 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.067413330078125,4 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.107574462890625,4 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.045501708984375,4 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.80303955078125,4 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.246734619140625,5 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.201568603515625,5 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.1209716796875,5 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.8641357421875,5 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.37176513671875,6 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.33502197265625,6 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.774993896484375,6 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.793365478515625,6 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.763580322265625,7 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.258514404296875,7 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.37066650390625,7 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.630889892578125,7 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.779052734375,8 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.72088623046875,8 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.772491455078125,8 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
4.146575927734375,8 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
5.571502685546875,9 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
4.038116455078125,9 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
3.877838134765625,9 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
6.231414794921875,9 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
7.809814453125,10 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.671764612197876,0 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
1.2595641613006592,0 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
1.1872718334197998,0 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
