value,lead_time,init_time,target_variable,metric,case_id_number,event_type
0.6690673828125,0 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.26318359375,0 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.645843505859375,0 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.2220458984375,0 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.632049560546875,1 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.109466552734375,1 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.60321044921875,1 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.0640869140625,1 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.582489013671875,2 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.956329345703125,2 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.4951171875,2 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.151275634765625,2 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.604583740234375,3 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.19549560546875,3 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.637481689453125,3 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.115875244140625,3 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.64642333984375,4 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.153778076171875,4 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.524200439453125,4 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.299774169921875,4 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.844512939453125,5 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.01190185546875,5 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.37445068359375,5 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.53399658203125,5 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.114715576171875,6 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.4434814453125,6 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.9124755859375,6 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.948089599609375,6 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.340179443359375,7 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.1229248046875,7 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.7703857421875,7 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.218719482421875,7 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.792755126953125,8 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.400543212890625,8 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.021270751953125,8 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
3.414306640625,8 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.350128173828125,9 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
4.05682373046875,9 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.79144287109375,9 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
4.584716796875,9 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
3.26446533203125,10 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.6525377035140991,0 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
1.549372911453247,0 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
1.7029869556427002,0 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
1.5661869049072266,0 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
1.7268426418304443,1 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
1.6317341327667236,1 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
1.7938343286514282,1 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
1.6899197101593018,1 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
1.8390862941741943,2 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
1.7718342542648315,2 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
1.9164955615997314,2 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
1.8377189636230469,2 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
1.9914190769195557,3 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
1.9730268716812134,3 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
2.180280923843384,3 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
2.1861610412597656,3 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
2.3925089836120605,4 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
2.4717721939086914,4 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
2.639854669570923,4 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
2.801574945449829,4 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
2.98958420753479,5 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.0694596767425537,5 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.225572347640991,5 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.2657394409179688,5 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.3743789196014404,6 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.4516162872314453,6 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.6340694427490234,6 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.5417439937591553,6 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.698249340057373,7 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.6151304244995117,7 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.7732996940612793,7 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.7773897647857666,7 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
