value,lead_time,init_time,target_variable,metric,case_id_number,event_type
1.832286591070556,0 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.16947531177368091,0 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.6204030461486809,0 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.10640359447631909,0 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.822520966070556,1 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.6432077936950691,1 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.19742941333618091,1 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.20276998950805591,1 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.257549042242431,2 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.4211008601013191,2 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.3057668156799309,2 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.09132791088256909,2 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.051585907476806,3 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.5080454401794441,3 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.20841574146118091,3 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.2740895695861809,3 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.464885468023681,4 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.20518899486694409,4 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.6872975773986809,4 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.6662404484924309,4 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.735728973883056,5 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.2688486628356941,5 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.4960133977111809,5 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.8469045109924309,5 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.972362274664306,6 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.7811777643981941,6 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.18467306567993091,6 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.9263417668518059,6 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
3.545421356695556,7 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.631664032476806,7 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.479015106695556,7 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
3.508067841070556,7 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
6.469829315679931,8 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.3093068547424309,8 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
